Year,Storm,Province,intensification_rate_kt_per_day,is_intensifying,max_wind_in_track_kt,min_pressure_in_track_hpa,pressure_at_closest_hpa,wind_at_closest_approach_kt,wind_change_approaching_kt
2019,Ineng,Kalinga,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,La Union,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Laguna,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Lanao del Norte,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Lanao del Sur,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Leyte,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Maguindanao del Norte,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Maguindanao del Sur,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Marinduque,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Masbate,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Metro Manila,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Misamis Occidental,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Misamis Oriental,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Mountain Province,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Negros Occidental,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Negros Oriental,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Northern Samar,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Nueva Ecija,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Nueva Vizcaya,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Occidental Mindoro,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Oriental Mindoro,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Palawan,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Pampanga,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Pangasinan,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Quezon,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Quirino,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Rizal,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Romblon,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Samar,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Sarangani,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Siquijor,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Sorsogon,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,South Cotabato,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Southern Leyte,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Sultan Kudarat,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Sulu,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Surigao del Norte,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Surigao del Sur,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Tarlac,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Tawi-Tawi,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Zambales,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Zamboanga Sibugay,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Zamboanga del Norte,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Ineng,Zamboanga del Sur,9.6,1.0,50.0,985.0,988.0,48.0,34.8
2019,Jenny,Abra,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Agusan del Norte,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Agusan del Sur,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Aklan,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Albay,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Antique,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Apayao,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Aurora,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Basilan,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Bataan,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Batanes,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Batangas,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Benguet,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Biliran,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Bohol,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Bukidnon,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Bulacan,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Cagayan,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Camarines Norte,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Camarines Sur,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Camiguin,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Capiz,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Catanduanes,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Cavite,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Cebu,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Cotabato,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Davao Occidental,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Davao Oriental,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Davao de Oro,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Davao del Norte,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Davao del Sur,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Dinagat Islands,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Eastern Samar,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Guimaras,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Ifugao,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Ilocos Norte,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Ilocos Sur,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Iloilo,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Isabela,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Kalinga,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,La Union,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Laguna,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Lanao del Norte,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Lanao del Sur,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Leyte,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Maguindanao del Norte,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Maguindanao del Sur,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Marinduque,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Masbate,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Metro Manila,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Misamis Occidental,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Misamis Oriental,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Mountain Province,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Negros Occidental,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Negros Oriental,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Northern Samar,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Nueva Ecija,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Nueva Vizcaya,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Occidental Mindoro,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Oriental Mindoro,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Palawan,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Pampanga,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Pangasinan,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Quezon,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Quirino,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Rizal,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Romblon,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Samar,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Sarangani,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Siquijor,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Sorsogon,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,South Cotabato,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Southern Leyte,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Sultan Kudarat,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Sulu,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Surigao del Norte,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Surigao del Sur,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Tarlac,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Tawi-Tawi,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Zambales,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Zamboanga Sibugay,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Zamboanga del Norte,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Jenny,Zamboanga del Sur,2.8160000000000003,1.0,40.0,992.0,1001.0,22.0,8.8
2019,Kabayan,Abra,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Agusan del Norte,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Agusan del Sur,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Aklan,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Albay,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Antique,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Apayao,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Aurora,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Basilan,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Bataan,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Batanes,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Batangas,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Benguet,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Biliran,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Bohol,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Bukidnon,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Bulacan,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Cagayan,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Camarines Norte,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Camarines Sur,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Camiguin,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Capiz,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Catanduanes,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Cavite,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Cebu,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Cotabato,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Davao Occidental,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Davao Oriental,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Davao de Oro,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Davao del Norte,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Davao del Sur,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Dinagat Islands,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Eastern Samar,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Guimaras,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Ifugao,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Ilocos Norte,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Ilocos Sur,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Iloilo,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Isabela,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Kalinga,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,La Union,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Laguna,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Lanao del Norte,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Lanao del Sur,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Leyte,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Maguindanao del Norte,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Maguindanao del Sur,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Marinduque,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Masbate,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Metro Manila,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Misamis Occidental,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Misamis Oriental,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Mountain Province,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Negros Occidental,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Negros Oriental,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Northern Samar,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Nueva Ecija,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Nueva Vizcaya,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Occidental Mindoro,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Oriental Mindoro,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Palawan,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Pampanga,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Pangasinan,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Quezon,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Quirino,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Rizal,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Romblon,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Samar,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Sarangani,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Siquijor,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Sorsogon,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,South Cotabato,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Southern Leyte,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Sultan Kudarat,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Sulu,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Surigao del Norte,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Surigao del Sur,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Tarlac,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Tawi-Tawi,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Zambales,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Zamboanga Sibugay,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Zamboanga del Norte,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Kabayan,Zamboanga del Sur,6.976,1.0,35.0,996.0,998.0,35.0,21.8
2019,Liwayway,Abra,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Agusan del Norte,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Agusan del Sur,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Aklan,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Albay,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Antique,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Apayao,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Aurora,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Basilan,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Bataan,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Batanes,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Batangas,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Benguet,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Biliran,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Bohol,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Bukidnon,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Bulacan,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Cagayan,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Camarines Norte,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Camarines Sur,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Camiguin,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Capiz,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Catanduanes,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Cavite,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Cebu,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Cotabato,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Davao Occidental,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Davao Oriental,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Davao de Oro,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Davao del Norte,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Davao del Sur,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Dinagat Islands,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Eastern Samar,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Guimaras,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Ifugao,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Ilocos Norte,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Ilocos Sur,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Iloilo,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Isabela,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Kalinga,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,La Union,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Laguna,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Lanao del Norte,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Lanao del Sur,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Leyte,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Maguindanao del Norte,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Maguindanao del Sur,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Marinduque,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Masbate,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Metro Manila,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Misamis Occidental,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Misamis Oriental,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Mountain Province,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Negros Occidental,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Negros Oriental,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Northern Samar,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Nueva Ecija,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Nueva Vizcaya,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Occidental Mindoro,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Oriental Mindoro,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Palawan,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Pampanga,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Pangasinan,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Quezon,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Quirino,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Rizal,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Romblon,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Samar,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Sarangani,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Siquijor,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Sorsogon,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,South Cotabato,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Southern Leyte,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Sultan Kudarat,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Sulu,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Surigao del Norte,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Surigao del Sur,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Tarlac,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Tawi-Tawi,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Zambales,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Zamboanga Sibugay,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Zamboanga del Norte,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Liwayway,Zamboanga del Sur,12.288,1.0,95.0,940.0,945.0,90.0,76.8
2019,Marilyn,Abra,-999.0,-999.0,29.697635000000002,996.0,996.0,29.697635000000002,-999.0
2019,Marilyn,Agusan del Norte,-999.0,-999.0,29.697635000000002,996.0,996.0,29.697635000000002,-999.0
2019,Marilyn,Agusan del Sur,-999.0,-999.0,29.697635000000002,996.0,996.0,29.697635000000002,-999.0
2019,Marilyn,Aklan,-999.0,-999.0,29.697635000000002,996.0,996.0,29.697635000000002,-999.0
2019,Marilyn,Albay,-999.0,-999.0,29.697635000000002,996.0,996.0,29.697635000000002,-999.0
2019,Marilyn,Antique,-999.0,-999.0,29.697635000000002,996.0,996.0,29.697635000000002,-999.0
2019,Marilyn,Apayao,-999.0,-999.0,29.697635000000002,996.0,996.0,29.697635000000002,-999.0
2019,Marilyn,Aurora,-999.0,-999.0,29.697635000000002,996.0,996.0,29.697635000000002,-999.0
2019,Marilyn,Basilan,-999.0,-999.0,29.697635000000002,996.0,996.0,29.697635000000002,-999.0
2019,Marilyn,Bataan,-999.0,-999.0,29.697635000000002,996.0,996.0,29.697635000000002,-999.0
2019,Marilyn,Batanes,-999.0,-999.0,29.697635000000002,996.0,996.0,29.697635000000002,-999.0
